id,mes,delegacion,localidad,esquema,numero,nombre,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,2.1.1,2.11,2.12,3.1,3.2,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,6.1,6.2,6.3,6.4,6.5,7.1,7.2,7.3,7.4,8.1,8.2,9.1,9.2,9.3,9.4,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,11.1.1,11.11,11.12,11.13,11.14,11.15,11.16,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,14.1,14.2,puntuacion_maxima,puntuacion_alcanzada,puntuacion_porcentaje,numero_padres,numero_horas
2539,SEP,SONORA                             ,AGUA PRIETA,U,1010,GUARDERIA MUNDO INFANTIL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,4,8
2540,SEP,SONORA                             ,CAJEME ,U,1233,MI PEQUENO MUNDO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,4,8
2541,SEP,SONORA                             ,GUAYMAS,G,1,GUARDERIA ORDINARIA G GUAYMAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2542,SEP,SONORA                             ,HERMOSILLO  ,G,1,GUARDERIA ORDINARIA G HERMOSILLO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,3,6
2543,SEP,SONORA                             ,HERMOSILLO  ,U,937,EDUCACION Y DESARROLLO INFANTIL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2544,SEP,SONORA                             ,HERMOSILLO  ,U,943,GUARDERIA COMUNITARIA ZIMBA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,69,97.18,6,12
2546,SEP,SONORA                             ,NAVOJOA,G,1,GUARDERIA ORDINARIA G NAVOJOA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2547,SEP,SONORA                             ,NAVOJOA,U,372,ESTRELLITAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2549,SEP,SONORA                             ,NOGALES,G,1,GUARDERIA ORDINARIA G NOGALES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,4,8
2553,SEP,TABASCO                            ,CENTRO,U,170,CASA DE LOS ABUELOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2556,SEP,TAMAULIPAS                         ,VICTORIA ,U,116,ESTANCIA INFANTIL BUGAMBILIAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,SI,1.0,1,1,71,68,95.77,6,12
2561,SEP,TAMAULIPAS                         ,TAMPICO    ,U,1019,MIS PRIMEROS ANOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,6,12
2563,SEP,VERACRUZ DE IGNACIO DE LA LLAVE                ,LA ANTIGUA        ,U,520,PAPALOTE II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,6,12
2566,SEP,VERACRUZ DE IGNACIO DE LA LLAVE                ,XALAPA  ,U,511,MI MUNDO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,SI,0.0,1,1,71,59,83.1,7,14
2567,SEP,VERACRUZ DE IGNACIO DE LA LLAVE                ,COATZACOALCOS,U,645,GUARDERIA PEQUES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,7,14
2570,SEP,VERACRUZ DE IGNACIO DE LA LLAVE                ,MINATITLAN,U,632,ESTANCIA INFANTIL CHESELINE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2578,OCT,AGUASCALIENTES,AGUASCALIENTES,U,10,CTO DE DESARROLLO INFANTIL GARABATILLOS SA DE CV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,3,6
2581,OCT,BAJA CALIFORNIA     ,MEXICALI,G,1,GUARDERIA ORDINARIA G MEXICALI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,68,95.77,6,12
2588,OCT,BAJA CALIFORNIA     ,TIJUANA,U,679,GUARDERIA DIMELY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,6,12
2589,OCT,BAJA CALIFORNIA     ,TIJUANA,U,184,GUARDERIA LUCERITO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2591,OCT,BAJA CALIFORNIA     ,TIJUANA,U,1448,GUARDERIA TONINNIES,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,SI,1.0,1,1,71,68,95.77,5,10
2593,OCT,BAJA CALIFORNIA SUR      ,LA PAZ,G,1,GUARDERIA ORDINARIA G LA PAZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,6,12
2598,OCT,CHIHUAHUA                          ,CUAUHTEMOC,U,396,ESTANCIAS INFANTILES EL ANGEL SC,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2602,OCT,CHIHUAHUA                          ,JUAREZ,U,413,ASOCIACION CIVIL BERMUDEZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2604,OCT,CHIHUAHUA                          ,CHIHUAHUA,U,1457,NOGODI ESTANCIA INFANTIL AC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,3,6
2608,OCT,COAHUILA                           ,PIEDRAS NEGRAS,G,1,ESQUEMA G PIEDRAS NEGRAS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,69,97.18,7,14
2609,OCT,COAHUILA                           ,SALTILLO,G,2,ESQUEMA G SALTILLO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,5,10
2611,OCT,COLIMA                             ,COLIMA,U,1135,CENTRO INFANTIL GANDHI SC II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2612,OCT,COLIMA                             ,MANZANILLO,U,1132,ESTANCIA INFANTIL LA CASA DEL SOL SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,SI,0.0,1,1,71,51,71.83,4,8
2617,OCT,MEXICO,CHALCO,U,1380,ESTANCIA INFANTIL EL SUENO DE CRI CRI SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,69,97.18,4,8
2621,OCT,MEXICO,ATIZAPAN DE ZARAGOZA,U,857,CLUB INFANTIL MIS PRIMEROS PASOS SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,6,12
2626,OCT,GUANAJUATO                         ,LEON,U,1230,ANGELITOS DE MAMA LEON,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2630,OCT,GUERRERO                           ,ACAPULCO DE JUAREZ,U,230,CENTRO DE DESARROLLO INFANTIL VICENTE GUERRERO SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,69,97.18,5,10
2632,OCT,HIDALGO                            ,TULANCINGO DE BRAVO,U,240,CENTRO DE DESARROLLO INFANTIL GARABATOS SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2643,OCT,JALISCO                            ,ZAPOPAN,U,1185,PILTZINTLI II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,3,6
2644,OCT,MICHOACAN DE OCAMPO                         ,LA PIEDAD,U,1357,ESTANCIA INFANTIL DEL LERMA SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2645,OCT,MICHOACAN DE OCAMPO                         ,LAZARO CARDENAS,G,1,ESQUEMA G,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2648,OCT,MICHOACAN DE OCAMPO                         ,MORELIA,U,691,CENTRO EDUCATIVO INFANTIL MARFIL SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,5,10
2652,OCT,MORELOS                            ,CUERNAVACA,U,829,HICKORY ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,5,10
2653,OCT,MORELOS                            ,CUERNAVACA,U,31,POTZANANI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,4,8
2654,OCT,MORELOS                            ,YAUTEPEC,U,1428,ANTONIO CASO ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2655,OCT,NAYARIT                       ,TEPIC,U,650,EL PEQUENO MUNDO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,69,97.18,7,14
2656,OCT,NUEVO LEON                           ,GUADALUPE,U,440,INSTITUTO KANT SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,4,8
2662,OCT,NUEVO LEON                           ,MONTERREY,U,762,JARDIN DE NINOS Y GUARDERIA JUAN ESCUTIA SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,7,14
2663,OCT,NUEVO LEON                           ,MONTERREY,U,340,LA PEQUENA ACADEMIA SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,6,12
2664,OCT,NUEVO LEON                           ,SAN NICOLAS DE LOS GARZA,U,771,APRENDIZAJE DESARROLLO Y CAPACITACION SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2667,OCT,OAXACA                        ,OAXACA DE JUAREZ       ,U,665,MARIA JOSE ESPACIOS INFANTILES AC,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,69,97.18,7,14
2668,OCT,OAXACA                        ,OAXACA DE JUAREZ       ,U,1240,SWETIA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2669,OCT,PUEBLA                            ,PUEBLA ,U,983,ESTANCIA INFANTIL ANDROPOLIS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2673,OCT,PUEBLA                            ,TEHUACAN,U,694,GUARDERIA BABYS KEEPER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,4,8
2675,OCT,QUERETARO                   ,QUERETARO,U,567,OCAMPO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,6,12
2678,OCT,SAN LUIS POTOSI                   ,SAN LUIS POTOSI                 ,U,888,UN MUNDO PARA BAJITOS C DE EDUC Y EST TEMPSC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2679,OCT,SAN LUIS POTOSI                   ,SAN LUIS POTOSI                 ,U,1162,UN MUNDO PARA BAJITOS CENTRO DE EDUCACION Y ESTIMULACION TEMPRANA II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,67,94.37,7,14
2684,OCT,SINALOA                        ,AHOME,U,552,GUARDERIA INFANTIL SOLIDARIDAD AC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,SI,1.0,1,1,71,70,98.59,7,14
2685,OCT,SINALOA                        ,NAVOLATO,U,357,GUARDERIA INFANTIL SESAMO SC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,4,8
2686,OCT,SONORA                             ,CANANEA,U,936,GUARDERIA MITZY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,0.0,1,1,71,70,98.59,4,8
2688,OCT,SONORA                             ,CAJEME ,G,2,GUARDERIA ORDINARIA G CIUDAD OBREGON,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2689,OCT,SONORA                             ,GUAYMAS,U,154,GUARDERIA NEMO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2690,OCT,SONORA                             ,HERMOSILLO  ,U,950,CAMINITO FELIZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,5,10
2693,OCT,TAMAULIPAS                         ,VICTORIA ,U,215,GUARDERIA INFANTIL MI BB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,7,14
2696,OCT,TAMAULIPAS                         ,TAMPICO    ,U,1107,ARCO IRIS MAGICO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2698,OCT,TAMAULIPAS                         ,TAMPICO    ,U,1019,MIS PRIMEROS ANOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,71,100.0,5,10
2699,OCT,VERACRUZ DE IGNACIO DE LA LLAVE                ,BOCA DEL RIO,U,518,PRIMEROS PASOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SI,1.0,1,1,71,70,98.59,7,14
2700,OCT,VERACRUZ DE IGNACIO DE LA LLAVE                ,VERACRUZ           ,U,510,CENTRO DE DESARROLLO PEQUES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,SI,0.0,1,1,71,68,95.77,6,12
